Scopus SourceID,Quartile,Top 10% (CiteScore Percentile)
12000154479,Quartile 2,
15300154801,Quartile 2,
15300154801,Quartile 3,
15300154801,Quartile 3,
16900154710,Quartile 2,
16900154710,Quartile 3,
16900154710,Quartile 3,
17500155112,Quartile 3,
19600166311,Quartile 3,
26587,Quartile 1,
26587,Quartile 2,
26587,Quartile 2,
27605,Quartile 2,
28070,Quartile 2,
28070,Quartile 2,
28070,Quartile 3,
28070,Quartile 3,
28837,Quartile 2,
29052,Quartile 3,
29052,Quartile 3,
34545,Quartile 2,
34545,Quartile 2,
34545,Quartile 3,
34545,Quartile 3,
34545,Quartile 3,
34545,Quartile 4,
34545,Quartile 4,
40107,Quartile 2,
40107,Quartile 3,
40107,Quartile 3,
14189,Quartile 2,
14189,Quartile 2,
14955,Quartile 3,
15367,Quartile 1,Top 10%
15367,Quartile 3,
15367,Quartile 3,
12512,Quartile 2,
12512,Quartile 2,
12512,Quartile 2,
12512,Quartile 3,
18300,Quartile 2,
18844,Quartile 2,
18844,Quartile 3,
19494,Quartile 2,
20060,Quartile 1,
20060,Quartile 2,
20725,Quartile 2,
20725,Quartile 3,
20984,Quartile 2,
20984,Quartile 3,
21317,Quartile 2,
21317,Quartile 3,
21745,Quartile 3,
21745,Quartile 4,
21745,Quartile 4,
21745,Quartile 4,
22205,Quartile 2,
22205,Quartile 3,
22653,Quartile 2,
22653,Quartile 3,
23114,Quartile 3,
23465,Quartile 1,
23465,Quartile 1,
23465,Quartile 2,
12760,Quartile 3,
12760,Quartile 3,
19248,Quartile 2,
19248,Quartile 3,
19248,Quartile 3,
23355,Quartile 2,
23355,Quartile 2,
23355,Quartile 3,
23355,Quartile 4,
24563,Quartile 2,
24563,Quartile 4,
27495,Quartile 2,
28185,Quartile 1,
28252,Quartile 2,
19714,Quartile 3,
19714,Quartile 3,
19714,Quartile 3,
20687,Quartile 2,
24041,Quartile 2,
24041,Quartile 3,
24041,Quartile 3,
24041,Quartile 4,
14850,Quartile 1,
14850,Quartile 2,
90549,Quartile 1,
90549,Quartile 2,
90549,Quartile 3,
90549,Quartile 3,
95292,Quartile 2,
95292,Quartile 2,
95292,Quartile 3,
95292,Quartile 3,
17123,Quartile 2,
13901,Quartile 4,
13901,Quartile 4,
13901,Quartile 4,
19501,Quartile 2,
19501,Quartile 2,
94067,Quartile 3,
94067,Quartile 3,
94067,Quartile 3,
145396,Quartile 2,
100147343,Quartile 2,
100147343,Quartile 2,
145515,Quartile 2,
145515,Quartile 2,
4000149606,Quartile 1,
4000149606,Quartile 2,
4000149605,Quartile 1,
4000149605,Quartile 2,
4000149605,Quartile 2,
5600152819,Quartile 2,
5600152819,Quartile 3,
5800228211,Quartile 2,
5800228211,Quartile 2,
5800228211,Quartile 2,
5800207702,Quartile 1,
5800207702,Quartile 1,
5800207702,Quartile 2,
5800207702,Quartile 2,
5800207702,Quartile 3,
11300153406,Quartile 2,
11300153406,Quartile 3,
18000156702,Quartile 2,
18000156702,Quartile 2,
19400157320,Quartile 2,
19400157320,Quartile 2,
19500157076,Quartile 3,
19500157076,Quartile 4,
19700175458,Quartile 4,
19700175458,Quartile 4,
19700175064,Quartile 2,
19700182027,Quartile 2,
26179,Quartile 3,
26179,Quartile 3,
26179,Quartile 4,
13460,Quartile 2,
13460,Quartile 2,
13460,Quartile 3,
26644,Quartile 2,
26644,Quartile 2,
26644,Quartile 3,
27021,Quartile 3,
27371,Quartile 1,Top 10%
27371,Quartile 2,
27371,Quartile 2,
27584,Quartile 3,
27775,Quartile 2,
27775,Quartile 3,
27956,Quartile 2,
28503,Quartile 1,
28503,Quartile 3,
28826,Quartile 2,
28971,Quartile 2,
28971,Quartile 3,
29428,Quartile 1,
29428,Quartile 2,
29957,Quartile 1,
29957,Quartile 3,
14571,Quartile 2,
14571,Quartile 2,
15382,Quartile 1,Top 10%
15382,Quartile 2,
15382,Quartile 3,
19383,Quartile 2,
19383,Quartile 3,
19383,Quartile 3,
19383,Quartile 3,
19383,Quartile 3,
19383,Quartile 4,
19383,Quartile 4,
19512,Quartile 2,
19716,Quartile 2,
19716,Quartile 3,
19716,Quartile 4,
19716,Quartile 4,
19716,Quartile 4,
20335,Quartile 2,
20335,Quartile 3,
22149,Quartile 2,
22149,Quartile 3,
22149,Quartile 3,
22531,Quartile 3,
22531,Quartile 3,
13214,Quartile 2,
24227,Quartile 1,
24227,Quartile 2,
24357,Quartile 3,
24357,Quartile 3,
24357,Quartile 3,
24773,Quartile 3,
30413,Quartile 2,
18538,Quartile 2,
19092,Quartile 3,
21678,Quartile 2,
21678,Quartile 3,
13826,Quartile 3,
27358,Quartile 2,
27358,Quartile 3,
27358,Quartile 3,
27358,Quartile 3,
30070,Quartile 2,
30070,Quartile 4,
20794,Quartile 3,
20794,Quartile 4,
20943,Quartile 2,
12965,Quartile 2,
12965,Quartile 2,
12965,Quartile 3,
24011,Quartile 2,
24011,Quartile 3,
24132,Quartile 3,
24132,Quartile 3,
12140,Quartile 2,
12140,Quartile 2,
12140,Quartile 2,
29032,Quartile 1,
29032,Quartile 1,
29032,Quartile 2,
31003,Quartile 2,
144926,Quartile 2,
144926,Quartile 2,
144926,Quartile 3,
144926,Quartile 3,
144616,Quartile 2,
100147301,Quartile 1,
100147301,Quartile 2,
145397,Quartile 2,
145397,Quartile 2,
22751,Quartile 1,
22751,Quartile 2,
22751,Quartile 2,
4400151406,Quartile 3,
4700152453,Quartile 3,
5300152720,Quartile 2,
5300152720,Quartile 3,
12000154321,Quartile 3,
12000154321,Quartile 3,
11400153310,Quartile 2,
11400153310,Quartile 2,
11400153310,Quartile 3,
11400153310,Quartile 3,
11400153310,Quartile 3,
17700155408,Quartile 2,
17700155408,Quartile 2,
17700155408,Quartile 2,
19700167025,Quartile 1,
19700167025,Quartile 3,
19700167025,Quartile 3,
19700167025,Quartile 3,
19700175752,Quartile 2,
19700175752,Quartile 3,
19700175784,Quartile 2,
19700175784,Quartile 3,
19700176902,Quartile 2,
19700176902,Quartile 3,
19700176902,Quartile 3,
21100201987,Quartile 1,Top 10%
21100201987,Quartile 1,Top 10%
21100201987,Quartile 1,
21100201987,Quartile 1,
21100201987,Quartile 2,
19700200703,Quartile 2,
19700201449,Quartile 2,
19700201449,Quartile 2,
13457,Quartile 2,
13457,Quartile 2,
13457,Quartile 3,
13457,Quartile 3,
13457,Quartile 4,
13475,Quartile 1,Top 10%
13475,Quartile 2,
13475,Quartile 2,
13475,Quartile 3,
26416,Quartile 3,
26416,Quartile 3,
27946,Quartile 2,
27946,Quartile 2,
27946,Quartile 3,
27946,Quartile 3,
27946,Quartile 3,
28524,Quartile 1,Top 10%
28524,Quartile 2,
28538,Quartile 2,
28538,Quartile 2,
28538,Quartile 3,
29487,Quartile 2,
29634,Quartile 2,
29634,Quartile 2,
29634,Quartile 3,
14184,Quartile 3,
14184,Quartile 3,
14943,Quartile 2,
14943,Quartile 3,
14943,Quartile 3,
15651,Quartile 1,
15651,Quartile 2,
15651,Quartile 2,
15654,Quartile 2,
15654,Quartile 2,
15654,Quartile 2,
15654,Quartile 2,
15654,Quartile 2,
15654,Quartile 2,
15794,Quartile 2,
15988,Quartile 2,
16474,Quartile 1,
16474,Quartile 1,
16474,Quartile 2,
16682,Quartile 2,
16682,Quartile 2,
17666,Quartile 2,
18186,Quartile 2,
18186,Quartile 2,
18186,Quartile 3,
18186,Quartile 3,
19202,Quartile 2,
19202,Quartile 2,
19202,Quartile 2,
19202,Quartile 3,
19898,Quartile 2,
20962,Quartile 2,
20962,Quartile 2,
20962,Quartile 2,
20962,Quartile 2,
20962,Quartile 2,
21411,Quartile 2,
21411,Quartile 2,
21411,Quartile 2,
21910,Quartile 2,
21981,Quartile 2,
21981,Quartile 3,
22068,Quartile 2,
22474,Quartile 2,
22920,Quartile 2,
22920,Quartile 2,
23900,Quartile 2,
23900,Quartile 3,
20142,Quartile 2,
23594,Quartile 1,
23594,Quartile 2,
23594,Quartile 2,
23594,Quartile 2,
24655,Quartile 3,
28236,Quartile 2,
28462,Quartile 1,Top 10%
28462,Quartile 2,
28462,Quartile 2,
28462,Quartile 3,
28462,Quartile 3,
24725,Quartile 3,
34696,Quartile 2,
34696,Quartile 2,
34696,Quartile 3,
17169,Quartile 2,
14315,Quartile 2,
14315,Quartile 3,
12372,Quartile 2,
16298,Quartile 2,
16298,Quartile 2,
16298,Quartile 2,
13200,Quartile 2,
13200,Quartile 3,
95610,Quartile 3,
144741,Quartile 2,
144741,Quartile 2,
130073,Quartile 2,
130073,Quartile 2,
4500151501,Quartile 2,
4500151501,Quartile 2,
4500151501,Quartile 4,
4500151501,Quartile 4,
4000151902,Quartile 3,
4000151902,Quartile 3,
4500151528,Quartile 1,
4500151528,Quartile 2,
4400151729,Quartile 2,
4400151729,Quartile 2,
4700152433,Quartile 2,
4700152433,Quartile 3,
4700152433,Quartile 3,
4700152908,Quartile 2,
4700152908,Quartile 2,
4700152908,Quartile 2,
4700152908,Quartile 3,
5800207812,Quartile 1,
5800207812,Quartile 1,
11000153760,Quartile 2,
11000153760,Quartile 2,
11000153760,Quartile 2,
11000153760,Quartile 3,
11000153760,Quartile 4,
6100153022,Quartile 3,
12000154553,Quartile 2,
12000154553,Quartile 3,
12100154808,Quartile 2,
12100154808,Quartile 3,
12100154808,Quartile 4,
12100156709,Quartile 2,
12100156709,Quartile 3,
16500154708,Quartile 2,
16500154708,Quartile 3,
17700155411,Quartile 3,
17700155411,Quartile 3,
17700155411,Quartile 4,
17900156737,Quartile 2,
18800156743,Quartile 2,
18800156743,Quartile 3,
18800156743,Quartile 3,
18800156743,Quartile 3,
19900191855,Quartile 3,
19900192309,Quartile 2,
21100198500,Quartile 2,
21100198500,Quartile 2,
19700194017,Quartile 3,
19900193845,Quartile 3,
19900193845,Quartile 4,
12171,Quartile 2,
12171,Quartile 2,
12171,Quartile 2,
12171,Quartile 3,
12171,Quartile 3,
25314,Quartile 2,
25314,Quartile 2,
25314,Quartile 3,
25314,Quartile 3,
25314,Quartile 3,
25494,Quartile 2,
26401,Quartile 2,
27511,Quartile 2,
27511,Quartile 2,
13561,Quartile 2,
13561,Quartile 2,
27848,Quartile 2,
27848,Quartile 3,
27848,Quartile 3,
28591,Quartile 3,
28717,Quartile 1,Top 10%
28717,Quartile 2,
28717,Quartile 3,
28829,Quartile 2,
28839,Quartile 2,
29654,Quartile 2,
16190,Quartile 2,
16702,Quartile 3,
16702,Quartile 3,
17405,Quartile 2,
17405,Quartile 3,
18069,Quartile 2,
18069,Quartile 3,
18658,Quartile 2,
18658,Quartile 2,
18658,Quartile 3,
18658,Quartile 3,
19201,Quartile 2,
19201,Quartile 3,
12763,Quartile 2,
12763,Quartile 2,
12763,Quartile 2,
12763,Quartile 2,
12763,Quartile 3,
19806,Quartile 2,
19806,Quartile 2,
21625,Quartile 2,
21625,Quartile 2,
21625,Quartile 3,
28369,Quartile 2,
28369,Quartile 3,
28369,Quartile 3,
25118,Quartile 1,
25118,Quartile 2,
40738,Quartile 2,
40738,Quartile 2,
70730,Quartile 2,
15381,Quartile 2,
15381,Quartile 2,
15783,Quartile 2,
15783,Quartile 2,
15783,Quartile 3,
15783,Quartile 3,
130038,Quartile 2,
130038,Quartile 3,
130038,Quartile 4,
144917,Quartile 2,
144730,Quartile 2,
144730,Quartile 2,
144730,Quartile 2,
144833,Quartile 2,
144833,Quartile 2,
144816,Quartile 1,
144816,Quartile 3,
145163,Quartile 2,
144972,Quartile 2,
144972,Quartile 3,
28180,Quartile 2,
28180,Quartile 2,
64002,Quartile 2,
64002,Quartile 2,
64002,Quartile 3,
4100151505,Quartile 3,
4100151505,Quartile 3,
4900153304,Quartile 2,
4900153304,Quartile 3,
4900153304,Quartile 4,
4900153304,Quartile 4,
5700156078,Quartile 1,Top 10%
5800179609,Quartile 3,
10600153327,Quartile 2,
10600153327,Quartile 3,
10600153327,Quartile 3,
17100154728,Quartile 1,Top 10%
17100154728,Quartile 1,Top 10%
17100154728,Quartile 1,
17100154728,Quartile 1,
17100154728,Quartile 2,
17700155806,Quartile 2,
17700155806,Quartile 2,
17700156775,Quartile 2,
17700156775,Quartile 2,
18700156722,Quartile 2,
18700156722,Quartile 2,
18700156722,Quartile 2,
18700156722,Quartile 2,
18700156722,Quartile 2,
19400157210,Quartile 2,
19400157210,Quartile 3,
19400157210,Quartile 3,
19400157210,Quartile 4,
19500156817,Quartile 2,
19500156817,Quartile 2,
19500156817,Quartile 3,
19600157009,Quartile 2,
19600157009,Quartile 2,
19600157009,Quartile 3,
19700170477,Quartile 2,
19700170477,Quartile 3,
19600166401,Quartile 2,
19700190323,Quartile 3,
19700190323,Quartile 3,
19700201458,Quartile 2,
13350,Quartile 2,
13350,Quartile 3,
27596,Quartile 3,
27596,Quartile 3,
27919,Quartile 2,
27919,Quartile 2,
27919,Quartile 3,
27919,Quartile 3,
28136,Quartile 2,
28136,Quartile 2,
28136,Quartile 3,
28136,Quartile 3,
28136,Quartile 3,
28455,Quartile 1,
28455,Quartile 3,
28455,Quartile 3,
28455,Quartile 3,
13690,Quartile 2,
13690,Quartile 3,
29254,Quartile 2,
29254,Quartile 2,
29308,Quartile 2,
29308,Quartile 4,
13947,Quartile 3,
74286,Quartile 2,
74286,Quartile 2,
74286,Quartile 2,
74286,Quartile 3,
74973,Quartile 1,
74973,Quartile 2,
14733,Quartile 2,
14733,Quartile 2,
14733,Quartile 2,
12485,Quartile 1,
12485,Quartile 2,
16056,Quartile 3,
16056,Quartile 4,
16276,Quartile 2,
16276,Quartile 2,
16276,Quartile 2,
17529,Quartile 2,
17529,Quartile 2,
17529,Quartile 2,
18143,Quartile 2,
18143,Quartile 2,
19405,Quartile 2,
19405,Quartile 3,
20612,Quartile 2,
20612,Quartile 3,
20612,Quartile 4,
21185,Quartile 2,
21185,Quartile 2,
21185,Quartile 2,
21185,Quartile 2,
21185,Quartile 2,
21304,Quartile 3,
21304,Quartile 3,
21304,Quartile 4,
23349,Quartile 3,
13176,Quartile 2,
13176,Quartile 2,
17539,Quartile 2,
17539,Quartile 3,
19111,Quartile 2,
19111,Quartile 3,
23092,Quartile 2,
23092,Quartile 3,
23092,Quartile 3,
23092,Quartile 3,
12068,Quartile 2,
12068,Quartile 3,
13569,Quartile 2,
13569,Quartile 4,
67314,Quartile 3,
21989,Quartile 2,
21989,Quartile 3,
21989,Quartile 3,
21989,Quartile 4,
14947,Quartile 2,
14947,Quartile 2,
15492,Quartile 2,
15492,Quartile 3,
15492,Quartile 3,
17063,Quartile 2,
29630,Quartile 3,
15821,Quartile 2,
15821,Quartile 2,
15821,Quartile 2,
25899,Quartile 2,
25899,Quartile 2,
25899,Quartile 3,
130096,Quartile 3,
144960,Quartile 2,
144960,Quartile 2,
500147004,Quartile 3,
145383,Quartile 2,
145383,Quartile 2,
145383,Quartile 3,
144927,Quartile 2,
144927,Quartile 3,
144657,Quartile 1,
144657,Quartile 2,
144657,Quartile 2,
100147035,Quartile 2,
4700153108,Quartile 2,
4700153108,Quartile 3,
4700153108,Quartile 3,
4800152406,Quartile 3,
4800152406,Quartile 4,
4700152418,Quartile 3,
4700152418,Quartile 3,
5000157801,Quartile 2,
5000157801,Quartile 3,
5100154502,Quartile 2,
5100154502,Quartile 3,
5600152957,Quartile 2,
5400152651,Quartile 3,
5400152651,Quartile 4,
5800179585,Quartile 2,
5800179585,Quartile 3,
7200153146,Quartile 2,
7200153146,Quartile 3,
11500153401,Quartile 2,
12400154718,Quartile 2,
12400154718,Quartile 2,
12400154718,Quartile 3,
15800154701,Quartile 2,
15800154701,Quartile 3,
15800154701,Quartile 3,
15800154701,Quartile 3,
18000156707,Quartile 3,
18000156707,Quartile 3,
19200156914,Quartile 2,
19200156914,Quartile 3,
19500157056,Quartile 3,
19500157056,Quartile 3,
19700174711,Quartile 2,
19700174711,Quartile 2,
19700177026,Quartile 2,
19700177026,Quartile 2,
19900192592,Quartile 3,
19900192592,Quartile 3,
19900192592,Quartile 3,
19900192592,Quartile 3,
21100198214,Quartile 2,
21100200442,Quartile 1,
19700200835,Quartile 2,
19700200835,Quartile 3,
101377,Quartile 3,
101377,Quartile 3,
101377,Quartile 3,
101377,Quartile 3,
12084,Quartile 2,
12084,Quartile 3,
24904,Quartile 2,
24904,Quartile 2,
25406,Quartile 2,
25623,Quartile 3,
25623,Quartile 3,
25623,Quartile 3,
25623,Quartile 3,
25742,Quartile 3,
26621,Quartile 2,
26621,Quartile 2,
26621,Quartile 3,
26621,Quartile 3,
27749,Quartile 2,
13713,Quartile 2,
13713,Quartile 3,
30024,Quartile 2,
30024,Quartile 2,
30024,Quartile 3,
13836,Quartile 2,
13836,Quartile 2,
13836,Quartile 3,
14388,Quartile 3,
14388,Quartile 3,
14388,Quartile 3,
14388,Quartile 3,
16199,Quartile 3,
16215,Quartile 2,
16215,Quartile 2,
16215,Quartile 2,
16215,Quartile 3,
17819,Quartile 3,
17819,Quartile 3,
17819,Quartile 3,
18031,Quartile 2,
18031,Quartile 2,
18031,Quartile 3,
20077,Quartile 2,
23257,Quartile 2,
23433,Quartile 3,
24315,Quartile 2,
24315,Quartile 3,
24476,Quartile 1,
24594,Quartile 1,
24594,Quartile 2,
18817,Quartile 2,
18852,Quartile 2,
18908,Quartile 2,
18908,Quartile 3,
21114,Quartile 3,
21114,Quartile 3,
26563,Quartile 2,
26563,Quartile 3,
28950,Quartile 3,
29122,Quartile 3,
29122,Quartile 3,
29122,Quartile 3,
29122,Quartile 3,
13251,Quartile 2,
13251,Quartile 2,
22396,Quartile 3,
22830,Quartile 2,
22830,Quartile 2,
24138,Quartile 3,
24138,Quartile 3,
24138,Quartile 4,
33949,Quartile 2,
80835,Quartile 2,
80835,Quartile 2,
80835,Quartile 2,
15559,Quartile 2,
13917,Quartile 3,
16387,Quartile 2,
145740,Quartile 3,
145743,Quartile 2,
145743,Quartile 3,
145743,Quartile 3,
22614,Quartile 1,
22614,Quartile 1,
22614,Quartile 2,
144698,Quartile 3,
144698,Quartile 3,
145592,Quartile 2,
145592,Quartile 2,
145592,Quartile 3,
145592,Quartile 3,
145592,Quartile 3,
200147128,Quartile 2,
100582,Quartile 2,
100582,Quartile 3,
4400151402,Quartile 3,
4400151402,Quartile 3,
4700151916,Quartile 2,
4700151916,Quartile 3,
4700152615,Quartile 3,
4700152615,Quartile 4,
4700152296,Quartile 2,
4700152296,Quartile 2,
5800179624,Quartile 2,
5800208237,Quartile 1,
5800208237,Quartile 1,
5900153302,Quartile 3,
5900153302,Quartile 3,
5400152628,Quartile 2,
10700153303,Quartile 2,
10700153303,Quartile 2,
7200153144,Quartile 2,
7200153144,Quartile 3,
7200153144,Quartile 4,
5800208235,Quartile 2,
5800208235,Quartile 3,
5800208235,Quartile 3,
5800208235,Quartile 3,
5800208235,Quartile 4,
12100155655,Quartile 2,
12100155655,Quartile 3,
12100155655,Quartile 3,
17600154907,Quartile 2,
17600154907,Quartile 2,
19600161811,Quartile 2,
19600161811,Quartile 2,
19600161811,Quartile 2,
19600161811,Quartile 3,
19700174941,Quartile 3,
19700174941,Quartile 3,
19700175072,Quartile 3,
19700175072,Quartile 3,
19700175072,Quartile 4,
19700180522,Quartile 2,
19700180522,Quartile 3,
19700180522,Quartile 3,
19700180522,Quartile 4,
19700180522,Quartile 4,
19700186865,Quartile 3,
19700186865,Quartile 3,
19700186865,Quartile 3,
19900193543,Quartile 3,
12088,Quartile 3,
12088,Quartile 3,
12089,Quartile 2,
12089,Quartile 3,
27970,Quartile 2,
27970,Quartile 3,
28242,Quartile 2,
28242,Quartile 2,
28242,Quartile 2,
29028,Quartile 2,
29028,Quartile 3,
29193,Quartile 2,
29193,Quartile 2,
29193,Quartile 3,
29501,Quartile 2,
29972,Quartile 1,
29972,Quartile 2,
29972,Quartile 3,
29972,Quartile 3,
13838,Quartile 2,
13838,Quartile 2,
13838,Quartile 3,
89448,Quartile 3,
15511,Quartile 2,
15511,Quartile 3,
17374,Quartile 3,
17374,Quartile 3,
18086,Quartile 2,
12685,Quartile 2,
18706,Quartile 3,
18829,Quartile 3,
22540,Quartile 2,
22875,Quartile 2,
22875,Quartile 3,
24523,Quartile 2,
17610,Quartile 2,
17610,Quartile 2,
23252,Quartile 2,
23252,Quartile 3,
26900,Quartile 2,
26900,Quartile 3,
26900,Quartile 3,
26900,Quartile 3,
29381,Quartile 2,
82406,Quartile 2,
22014,Quartile 3,
24156,Quartile 3,
24156,Quartile 4,
14742,Quartile 2,
14742,Quartile 3,
14742,Quartile 4,
25493,Quartile 2,
25493,Quartile 2,
25493,Quartile 3,
15738,Quartile 3,
15738,Quartile 3,
15738,Quartile 3,
16358,Quartile 2,
55826,Quartile 2,
55826,Quartile 3,
145273,Quartile 2,
144970,Quartile 2,
3200147832,Quartile 2,
3200147832,Quartile 2,
4500151514,Quartile 2,
4500151514,Quartile 2,
4500151514,Quartile 2,
4500151514,Quartile 2,
4700151602,Quartile 2,
4700151602,Quartile 3,
4700151602,Quartile 3,
4100151507,Quartile 2,
4700152704,Quartile 2,
5300152206,Quartile 3,
5600153491,Quartile 1,Top 10%
5600153491,Quartile 1,
5600153491,Quartile 2,
5800179618,Quartile 3,
18140,Quartile 1,Top 10%
18140,Quartile 2,
11400153312,Quartile 1,
11400153312,Quartile 2,
5900152783,Quartile 1,Top 10%
5900152783,Quartile 1,Top 10%
5900152783,Quartile 2,
12100157214,Quartile 3,
14200154710,Quartile 2,
15400154800,Quartile 3,
15400154800,Quartile 3,
82226,Quartile 1,Top 10%
82226,Quartile 1,
82226,Quartile 1,
17600155124,Quartile 2,
19700175588,Quartile 2,
19700175129,Quartile 3,
19700174718,Quartile 2,
19900193212,Quartile 2,
19700188345,Quartile 4,
19700188345,Quartile 4,
25581,Quartile 2,
25581,Quartile 3,
25666,Quartile 1,
25666,Quartile 2,
25833,Quartile 1,
25833,Quartile 2,
26748,Quartile 3,
26748,Quartile 3,
27423,Quartile 3,
27713,Quartile 3,
28456,Quartile 1,
28456,Quartile 3,
28456,Quartile 3,
28456,Quartile 3,
28456,Quartile 3,
28572,Quartile 3,
28836,Quartile 2,
29082,Quartile 2,
29082,Quartile 2,
12250,Quartile 2,
12250,Quartile 3,
12250,Quartile 3,
12250,Quartile 3,
12505,Quartile 2,
12505,Quartile 3,
12505,Quartile 3,
18006,Quartile 3,
12677,Quartile 2,
19235,Quartile 2,
19235,Quartile 4,
19984,Quartile 2,
19984,Quartile 3,
19984,Quartile 4,
20739,Quartile 3,
20985,Quartile 2,
20985,Quartile 2,
21996,Quartile 2,
21996,Quartile 2,
21996,Quartile 3,
13175,Quartile 2,
13175,Quartile 3,
13175,Quartile 4,
23838,Quartile 2,
23838,Quartile 2,
23838,Quartile 3,
24034,Quartile 1,
24034,Quartile 2,
12652,Quartile 2,
12652,Quartile 2,
17999,Quartile 3,
17999,Quartile 3,
21143,Quartile 3,
21743,Quartile 1,Top 10%
21743,Quartile 1,
25756,Quartile 3,
26356,Quartile 2,
26378,Quartile 2,
26697,Quartile 2,
26697,Quartile 2,
26697,Quartile 3,
26697,Quartile 3,
26697,Quartile 3,
26855,Quartile 2,
30862,Quartile 3,
30862,Quartile 3,
30862,Quartile 3,
20851,Quartile 2,
20851,Quartile 3,
20851,Quartile 3,
20851,Quartile 3,
22186,Quartile 4,
22186,Quartile 4,
52949,Quartile 2,
17124,Quartile 2,
17127,Quartile 2,
110163,Quartile 2,
110163,Quartile 3,
110163,Quartile 3,
110163,Quartile 4,
110173,Quartile 2,
110173,Quartile 4,
16485,Quartile 2,
16511,Quartile 2,
16511,Quartile 2,
17061,Quartile 2,
17061,Quartile 2,
26104,Quartile 3,
26104,Quartile 3,
26104,Quartile 3,
130185,Quartile 2,
130185,Quartile 2,
130185,Quartile 2,
130185,Quartile 2,
130185,Quartile 3,
130140,Quartile 2,
130140,Quartile 2,
145294,Quartile 2,
145294,Quartile 2,
23101,Quartile 1,
23101,Quartile 1,
23101,Quartile 2,
3900148620,Quartile 1,
3900148620,Quartile 2,
4000148505,Quartile 3,
4000148505,Quartile 3,
4000148505,Quartile 3,
57252,Quartile 3,
4800152404,Quartile 2,
4800152404,Quartile 2,
4800152404,Quartile 2,
4700152406,Quartile 1,Top 10%
4700152406,Quartile 2,
5700161063,Quartile 2,
5700161063,Quartile 2,
6600153107,Quartile 3,
11200153401,Quartile 2,
11500153304,Quartile 3,
11500153304,Quartile 3,
11600154097,Quartile 3,
15300154825,Quartile 3,
15300154825,Quartile 3,
16900154709,Quartile 2,
16900154709,Quartile 2,
16900154709,Quartile 3,
17600155053,Quartile 2,
18300156719,Quartile 1,Top 10%
18300156719,Quartile 2,
18300156719,Quartile 3,
18300156719,Quartile 3,
18300156714,Quartile 1,Top 10%
18300156714,Quartile 1,
18300156714,Quartile 1,
7600153124,Quartile 2,
7600153124,Quartile 3,
7600153124,Quartile 3,
19700175259,Quartile 3,
19700175259,Quartile 3,
20000195043,Quartile 3,
20000195043,Quartile 4,
12001,Quartile 4,
12001,Quartile 4,
13344,Quartile 2,
13344,Quartile 3,
13344,Quartile 3,
13352,Quartile 3,
13352,Quartile 3,
25160,Quartile 2,
25160,Quartile 3,
25160,Quartile 3,
25676,Quartile 2,
25676,Quartile 3,
25787,Quartile 2,
26946,Quartile 3,
26956,Quartile 2,
28845,Quartile 2,
29577,Quartile 3,
29577,Quartile 3,
29577,Quartile 3,
39736,Quartile 3,
12319,Quartile 3,
14609,Quartile 3,
14609,Quartile 3,
16536,Quartile 3,
16543,Quartile 2,
16543,Quartile 2,
17320,Quartile 2,
17320,Quartile 2,
17320,Quartile 3,
21479,Quartile 3,
22761,Quartile 3,
23083,Quartile 1,
23083,Quartile 1,
23083,Quartile 2,
23083,Quartile 3,
23083,Quartile 4,
23870,Quartile 2,
23870,Quartile 2,
29583,Quartile 2,
18553,Quartile 2,
13691,Quartile 2,
13691,Quartile 2,
13691,Quartile 2,
13691,Quartile 2,
13691,Quartile 3,
13757,Quartile 2,
13757,Quartile 2,
26085,Quartile 3,
26085,Quartile 3,
26085,Quartile 3,
28222,Quartile 1,
28222,Quartile 3,
28222,Quartile 3,
28222,Quartile 4,
30004,Quartile 2,
30004,Quartile 3,
30004,Quartile 4,
23930,Quartile 1,
23930,Quartile 2,
35589,Quartile 2,
35589,Quartile 3,
100888,Quartile 2,
100888,Quartile 2,
4700151702,Quartile 2,
4700151702,Quartile 3,
4300151409,Quartile 2,
4000151612,Quartile 2,
4000151612,Quartile 3,
4000151612,Quartile 3,
4700152857,Quartile 3,
4700152261,Quartile 2,
4700152261,Quartile 2,
4700152261,Quartile 3,
4700152261,Quartile 3,
5600153974,Quartile 2,
5600153974,Quartile 2,
4700152901,Quartile 3,
4700152901,Quartile 3,
7100153137,Quartile 1,
7100153137,Quartile 2,
7100153137,Quartile 2,
7100153137,Quartile 2,
7100153137,Quartile 2,
11500153508,Quartile 3,
6200180175,Quartile 3,
14500154733,Quartile 2,
14500154733,Quartile 2,
14500154733,Quartile 3,
14500154733,Quartile 3,
14500154733,Quartile 3,
14500154733,Quartile 3,
14500154733,Quartile 3,
17700155308,Quartile 2,
17700155308,Quartile 4,
17700155303,Quartile 2,
17700155303,Quartile 3,
17700155303,Quartile 3,
17700155303,Quartile 3,
18500166400,Quartile 2,
18500166400,Quartile 3,
18100156703,Quartile 3,
18100156703,Quartile 3,
18100156703,Quartile 3,
18100156703,Quartile 3,
19400157311,Quartile 2,
19400157311,Quartile 3,
19400157311,Quartile 3,
19700175283,Quartile 3,
19700175283,Quartile 4,
21100199346,Quartile 3,
21100199346,Quartile 3,
21100199346,Quartile 3,
21100199756,Quartile 3,
19700188360,Quartile 2,
13420,Quartile 2,
26288,Quartile 2,
26288,Quartile 2,
26288,Quartile 2,
27629,Quartile 2,
29368,Quartile 2,
