,Country Name,Country Code,Indicator Name,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
64,Ecuador,ECU,GDP per capita (current US$),1729.3733928640302,2028.19773400802,2135.63281191362,2159.1508142907,2361.59912433603,2300.4078835400196,1584.4634434649697,1451.2907755099,1903.7415713596,2183.96679635803,2440.46890497314,2708.5578920011803,3021.94254731609,3350.7865413088102,3590.71808551266,4274.952064576711,4255.56570141121,4657.3023611471,5223.35176320248,5702.10431276527,6074.090828958339,6396.63048339218,6150.15595531519,6018.52686848782,6198.94732333954
65,"Egypt, Arab Rep.",EGY,GDP per capita (current US$),760.149728316513,830.424269566597,944.201911644478,1041.5234479608198,1185.7181212993198,1258.9975519044401,1321.79971340063,1428.18300429537,1370.7174379504902,1210.22924881689,1120.87492840669,1045.94320837548,1168.11523067913,1375.1963159911302,1640.47606839651,2011.2461540686602,2291.66706219766,2602.47954869567,2747.4803267116604,3181.44170830415,3213.38915790942,3327.7542472610803,3547.71301183827,3479.28124621174,2412.72708185213
66,Euro area,EMU,GDP per capita (current US$),19533.5871847958,20572.1818209044,23683.302375248502,23910.7883669798,21809.818940023702,22364.3230306407,22206.9252145385,20170.9258231436,20424.5022887161,22114.787105192998,27138.1095740437,30958.291134655898,31966.2818570703,33783.0923471707,38700.7128010776,42220.0437596707,38480.9223164945,37605.1459498044,40610.7257997153,37604.5971233843,39111.4448635201,39823.5408569059,34362.688945465896,35038.5512410981,36869.054428756004
67,Eritrea,ERI,GDP per capita (current US$),150.973094230453,172.321547242426,187.050447889575,222.545445913372,217.15092923597197,231.22661023534303,208.620974680709,208.19694865228297,215.13921025180198,201.768798115624,232.794545914417,287.422224311551,276.75080964612897,297.828058802925,317.329433586554,326.082564151512,430.754449938105,482.1490904235,582.775530237486,,,,,,
68,Spain,ESP,GDP per capita (current US$),13303.6761311749,13378.8498420644,15429.9394216199,16069.207085415801,14696.2161077085,15340.3321141928,15678.215234540701,14676.7060880231,15323.6113977547,17019.535413660502,21495.7074076474,24918.645841999398,26510.717453342597,28482.6094833461,32709.4010383771,35579.3099338804,32334.0054777912,30736.6278530812,31835.2888008408,28563.8590381915,29211.773745593502,29623.1644451343,25789.519548147597,26616.757796551003,28156.8158362352
69,Estonia,EST,GDP per capita (current US$),,,3044.3837091108003,3352.73374088891,3619.94549568011,4052.29227059027,4119.34739390814,4070.0328269871397,4498.95702743146,5308.34778059328,7174.2374147336905,8850.46511484791,10338.3132235799,12595.4106486304,16586.4052048847,18094.548052783102,14726.318278058701,14638.6048173457,17454.843424643503,17421.890222737802,19072.2385175669,19949.5813766971,17155.8741759995,17736.8026953521,19704.655040239
70,Ethiopia,ETH,GDP per capita (current US$),164.958436330469,124.983045437426,133.728853871291,144.5003523721,140.861125737824,124.50562323154499,119.134081818777,123.876205729993,120.17892791115,111.363435555958,118.87344658163201,135.762385796471,161.626624773078,193.79490564251597,243.30268224694598,325.382554265056,379.756638540888,341.309909200504,354.846354368724,468.506724907536,502.153588732071,571.162275886001,645.4650067077649,712.877949961138,767.563477815809
71,European Union,EUU,GDP per capita (current US$),16196.257732531101,17157.3490346365,19859.9953880001,20273.7427017171,19102.3724081697,19725.8319293081,19656.3059775237,18243.8465005762,18407.3243851271,20017.8741092497,24277.732086555898,27922.4003540627,29092.992830787796,30922.8157174264,35593.502076548,38136.0899737747,33979.494974077796,33677.0026425097,36408.7243998398,34235.148691712995,35588.0943970764,36670.130414293395,32207.385095436202,32259.8672615641,33715.1273620589
72,Fragile and conflict affected situations,FCS,GDP per capita (current US$),,,,,,,,635.605513129978,568.553674291072,539.2831872772081,597.305693237339,673.759490949264,799.1650607189149,922.9071599462891,1106.92040972407,1397.40718902854,1273.6002893662,1479.23406754939,1588.42969872988,1787.1241725603,1813.49812446591,1792.7451720619001,1555.46675847133,1449.60719146613,1624.61825214233
73,Finland,FIN,GDP per capita (current US$),17617.0304386654,20305.5835495475,26273.4659031066,25777.6412996396,24676.4970769622,25989.407503518,26178.791784550802,24253.2504245786,24913.244516358398,26834.0262501804,32816.160880213996,37636.1117341753,38969.171631813,41120.6765061581,48288.549097818606,53401.314872519804,47107.155709070496,46202.4151628454,50790.7241454802,47415.5598711351,49638.07712981389,49914.61864215889,42424.2208075022,43433.032224358,45703.327865074
74,Fiji,FJI,GDP per capita (current US$),2166.05272574465,2383.9151460329604,2540.75151834037,2714.25349969388,2641.06474940782,2070.1658466291397,2408.1654658158104,2076.01330767665,2038.89172875457,2259.05579575103,2835.97397188993,3332.9185327200203,3658.6308323923104,3749.93981348645,4078.8232700144,4177.65778874269,3369.4082466578197,3651.9667840554603,4353.12139240993,4546.73850445133,4763.06895557778,5061.397574568859,4889.461453695621,5197.50913987692,5589.38883340896
75,France,FRA,GDP per capita (current US$),22380.1039619355,23496.523322266603,26890.2198804535,26871.8290189054,24228.942350896403,24974.272199000497,24673.1989691744,22364.0293943406,22433.555714194503,24177.3351674642,29568.385949667998,33741.2651469175,34760.1877663866,36443.6234414411,41508.4326882318,45334.110914727695,41575.4161783031,40638.33400426,43790.7353990492,40874.715955798,42592.9515190701,43008.6525700318,36613.3752159613,36870.219134456296,38476.6586361575
76,Faroe Islands,FRO,GDP per capita (current US$),,,,,,23737.4167662171,23982.8806710129,22479.578988392,24300.3785998986,26553.7465597833,30993.0770616633,34979.0816995871,35847.453564998395,40719.5750317748,47024.229698072595,49773.1668730863,46521.501713475496,47397.9029229641,50789.0486039991,48421.8030715067,53612.825003877304,57543.6690591516,50581.968491558604,,
77,"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),1908.9037273654399,1909.35063220721,2065.0042768418302,2019.91526988112,1906.8800575104601,2029.28915907537,2046.63964532166,2170.9202099933,2240.02146223114,2257.7736649748103,2296.26085979629,2252.8031376375798,2355.5444649516,2397.45183755346,2441.5015512286104,2516.01868335918,2693.02327818392,2861.77134805435,3000.9481192252697,3150.9106016250703,3047.5844246012603,3057.24558957843,3018.0086754186896,3143.74910660682,3187.5571598575
78,Gabon,GAB,GDP per capita (current US$),4244.91333142449,3958.5961859719105,4565.58049891284,5111.37433130314,4663.14010648105,3827.9757927085498,3883.3251881973497,4116.460692602271,3976.10488749697,4102.5527104335,4892.0116177684795,5685.577735736761,6826.880544590849,7141.54916678737,8352.81710056754,10094.0274577256,7603.6602225384495,8754.142234481391,10716.2244321162,9774.19302555079,9679.723561606921,9692.136738956791,7448.749354645559,7078.683260447609,7220.687235324929
79,United Kingdom,GBR,GDP per capita (current US$),18389.0195675099,19709.238098365302,23013.458819927404,24219.6228487767,26621.4800592777,28014.894699495297,28383.6689052533,27982.3557635787,27427.58750236,29785.986287584,34173.9799764342,39983.9846746653,41732.640540022,44252.3158234429,50134.3160971463,46767.59221565929,38262.1821338364,38893.0184937365,41412.3492395708,41790.7791407408,42724.0678844007,46783.4692171284,44305.5546320834,40412.0336199885,39720.4434267836
80,Georgia,GEO,GDP per capita (current US$),550.015542609224,517.087087940892,569.018138143296,670.461104809102,774.680203294323,805.272684520598,628.865651645466,691.997710105302,733.9703965042501,779.375683996206,927.989197820003,1207.38822163362,1530.0364189918,1872.68041606715,2492.12877994527,3174.94900068643,2706.58851158173,2964.47703373088,3725.0632212159203,4142.8691753655,4274.37685702961,4429.650074514911,3764.6409115903707,3865.78569412489,4078.2548791791205
81,Ghana,GHA,GDP per capita (current US$),375.32043531027495,333.404939191467,385.737319531663,403.534440531875,391.355679971482,414.768460995329,417.76799072897904,263.112467866077,273.659666846788,309.484470257043,373.281553685955,423.193638915765,498.172390362402,922.953749658833,1090.68671771468,1224.40155350237,1086.7650383631901,1312.6075573102498,1574.97865331211,1629.80022222505,1814.4922970220002,1449.6628161284698,1353.68426033735,1517.49550753102,1641.48662461369
82,Gibraltar,GIB,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,
83,Guinea,GIN,GDP per capita (current US$),457.762848750864,448.4475642301401,469.27610142223,475.74639189719704,453.80115095894797,421.99820340455705,399.973964366999,340.051691750487,315.839800323726,322.811170974089,370.193178116151,386.328828253397,303.42449798582,442.837405330867,578.034963730061,679.038416549273,615.0842159979701,647.803202894337,590.033855754206,665.230652982924,716.244195077918,742.4557165677969,732.5613473194529,748.3013059317261,825.3449297663291
84,"Gambia, The",GMB,GDP per capita (current US$),748.784209631722,719.9757072611369,737.178791389951,773.43933714501,712.3318780559121,723.7948295796741,681.537417881347,635.563758415104,541.055891310495,440.947478592105,359.652178057176,413.840358300019,432.19187865402097,439.343287407705,519.0548057832569,607.955496009595,549.31782552081,562.483781687741,514.378161891896,504.973936730824,483.480904594251,434.470160809477,458.97059123773596,472.306438160201,483.02245862007896
85,Guinea-Bissau,GNB,GDP per capita (current US$),217.60753949119203,211.595301386233,223.341842193008,233.309560694103,227.63825717237802,172.060141341431,183.853020084099,297.75193359522,309.486749001111,321.481320392982,360.571858534299,393.313824367448,424.956204432526,418.951269310121,481.335009991043,583.894418973508,544.861280100724,546.721668646992,688.771819686925,604.268355195888,621.9406735800969,610.4684902621201,591.806149672952,648.898936629656,723.658621625927
86,Equatorial Guinea,GNQ,GDP per capita (current US$),289.088408992112,206.93640804270999,280.96953133932203,443.63259555029504,812.171522768192,654.147310207696,1052.85281786985,1702.68490100276,2283.87903943895,2711.1701141691397,3577.17619659534,6085.348906920401,10850.6333446261,12732.0275869622,15761.839128277901,22742.3815908012,16530.2093729134,17136.4456757583,21451.8861709069,21557.652799910902,20246.9930826625,19245.651511712,11213.4746309009,9217.88952758682,9850.013584781409
87,Greece,GRC,GDP per capita (current US$),10401.9829861914,11091.2838606376,12959.3243186619,13749.115152099599,13427.8324937945,13472.1376415276,13245.1894634121,12042.9537310995,12538.178827836102,14110.3133911078,18477.578411927,21955.1040911595,22551.735744098998,24801.1578065035,28827.326355522404,31997.2820108813,29710.970295028397,26917.7589787254,25916.293528935097,22242.681934771,21874.8195041667,21760.9797994918,18070.776778858402,17881.526697395602,18613.4238733817
88,Grenada,GRD,GDP per capita (current US$),3151.5404626945196,3270.57808777038,3413.02197913838,3640.1389384940294,3878.3903857972796,4401.42132083618,4751.5759780995095,5117.5899228527205,5109.95871520766,5292.23237929408,5773.07357662913,5836.17706312921,6754.512392507901,6766.48685990245,7324.19045616775,7947.444326843921,7395.0881252503505,7365.6666592364,7410.408438416999,7583.187001906959,7956.076547895941,8569.77699775744,9333.2702313727,9841.76405036101,10376.2270290508
89,Greenland,GRL,GDP per capita (current US$),16797.4588562842,18123.9630348205,21665.7018983672,21422.357543404698,19145.4960362523,20496.661371851,20170.4384160027,19004.1072910304,19275.4733376066,20652.8783287878,27460.030198812998,32070.3786031948,32489.7819085278,35458.1231210482,39780.9514445753,44367.055649787304,44918.564877075594,43988.3324931946,47186.98146800481,45936.76595169889,47262.2827635479,50408.3345548258,44912.266094502695,48159.5347057227,
90,Guatemala,GTM,GDP per capita (current US$),1147.02643497399,1276.3327268393,1408.0242034436599,1472.27534301453,1633.9662245823001,1742.08382367719,1608.6840861065,1655.5877302334698,1568.3762756517801,1701.77149118453,1753.34947115862,1872.7370829884,2077.8343804145397,2256.56723964488,2489.95583636783,2794.22180922233,2635.75347441261,2825.52406953376,3187.8452958941198,3299.60513936372,3452.82893369505,3687.76376676599,3923.5733436471296,4140.73763497611,4470.9895719118895
91,Guam,GUM,GDP per capita (current US$),,,,,,,,,,21536.5038969302,22572.504660334504,24396.1062372311,26495.8775773033,26555.6452019565,27540.8391300242,29056.4969975163,30025.5603494294,30700.4340081784,30862.1099963677,32499.234245779,33278.254091971896,34361.0802214118,35210.7888279758,35562.5675277478,
92,Guyana,GUY,GDP per capita (current US$),586.971233867904,713.233520233631,816.542932880453,925.8985581680929,985.04688901466,946.6703474224839,919.866576622509,946.0599371665669,925.582504627414,960.86748271194,986.79581727476,1045.5886096060901,1098.45521561333,1945.6343485930302,2327.05832416815,2576.1249570967,2764.30629479659,3044.9491290166698,3438.82541126461,3799.75629224491,3944.17817327896,4030.8023206210296,4119.676486947629,4531.24352689057,4725.31906329949
93,High income,HIC,GDP per capita (current US$),20684.756039954198,22022.9808363324,24216.8950258708,24276.310548294103,23738.980408645297,23670.380518184,24674.0376192723,25021.306188377002,24600.344887652598,25308.1467616602,28201.2858324329,31192.449876195296,32776.2400352831,34353.1749402849,37283.1614685753,39326.2628350931,36581.591561604,38137.942897612,41018.3913596646,40812.5763999559,41008.7958448154,41597.3343574659,39136.5232856421,39675.0373572505,41211.1169464344
94,"Hong Kong SAR, China",HKG,GDP per capita (current US$),20395.5173666776,22502.5797409692,23497.4923138193,24818.154552351698,27330.033350280697,25808.970952452997,25091.6665997966,25756.6637783278,25230.2163329516,24665.8899982779,23977.0194516698,24928.100372255096,26649.750801707003,28224.215060938903,30594.017841023102,31515.662771301802,30697.340383517003,32549.998231121,35142.4879344543,36730.8767001128,38403.7777145477,40315.2855640552,42431.8882817277,43737.0419709205,46193.6145204282
95,Honduras,HND,GDP per capita (current US$),644.955830289291,618.150258449326,685.0618746261409,687.481419880123,773.475731711089,840.14757969551,845.108822551075,1088.7798688454302,1130.4050460226802,1132.87200087771,1157.30427040444,1217.6579606610499,1311.74171442571,1437.62878537462,1592.5721816707598,1751.59585650768,1815.48949644078,1932.8582899968899,2120.5894686048,2178.38855524013,2136.7717179207502,2242.70745940423,2341.27532008595,2375.0963268650303,2480.12592858547
96,Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),323.294966897964,278.35127257969,307.374358245486,312.484680149922,319.35328134436696,320.01627641204396,311.200948586562,328.16904160934297,303.258138752889,320.127537404996,354.248321262229,396.578142002358,444.57012747528506,518.760102238759,601.126022609366,706.699314692847,691.359829655643,744.27555427422,808.591723814847,846.7984137618089,894.217986979655,922.950534328295,883.4080071945531,875.870725443172,952.505998683796
97,Croatia,HRV,GDP per capita (current US$),,,4794.93721251327,5268.80567364512,5210.4302391096,5650.33201648619,5135.47334139059,4919.62806870834,5245.42141944138,6053.7160373911,7805.881418331079,9365.74246801187,10224.3040301629,11363.418445605601,13546.713865881899,15893.8604799951,14157.1548429321,13542.9018302826,14571.4908822122,13254.7642644276,13648.989862396102,13597.0338744006,11757.890041793798,12298.570347383898,13294.5149256785
98,Haiti,HTI,GDP per capita (current US$),249.412072448661,282.42206257951403,359.767656488002,365.01100713598,411.60737164431,450.919282254115,494.23365569339103,462.481438106584,413.737737605203,393.016060861473,329.782094609998,387.942891069774,465.310386508996,505.470620633981,615.8202308278791,674.756414674589,668.297604584601,662.279518162433,740.935845216079,766.8437623188879,810.265607301884,830.113881624145,814.546395216916,734.802591238931,765.683924629642
99,Hungary,HUN,GDP per capita (current US$),3873.4235324756105,4172.765231745921,4494.05303438956,4525.140121152021,4595.52450570355,4750.41487455393,4802.95875968079,4633.31292266249,5283.03445943396,6665.96124226996,8423.350987428841,10296.3397894844,11205.971342184099,11447.8168701583,13907.5033848474,15739.735411584199,13029.883375372,13092.2337567695,14118.1226290277,12888.3045908829,13667.7027865496,14201.4488320148,12483.8659406349,12820.0881963053,14224.8464577027
100,IBRD only,IBD,GDP per capita (current US$),1090.39526830739,1178.44842043784,1304.7647909740401,1408.13208976383,1472.13948887254,1413.17542933532,1354.8266598394698,1455.0357096364098,1459.56260595369,1465.4183096629502,1632.21819640102,1921.0834487089999,2272.20758567869,2665.1965970229503,3283.28516473503,3903.4348845045897,3750.5978843888597,4509.49604772343,5280.06538379405,5556.03347291932,5815.798928626221,5947.443629948921,5562.58976975937,5538.2366509047,6039.83195640059
101,IDA & IBRD total,IBT,GDP per capita (current US$),937.290944606615,1001.7293935130699,1108.49605098908,1194.0069835058698,1243.39950460305,1192.466957456,1144.38397249227,1227.0986449667698,1224.28183651347,1230.25611911237,1366.9712262708301,1601.9768886256197,1885.2437818826102,2207.76400775135,2700.49850154155,3201.46250261778,3069.3054892106,3692.35283303673,4299.29792588732,4514.54066772641,4719.51204555286,4825.91746662079,4506.8525146343,4464.06088221497,4838.785781793429
102,IDA total,IDA,GDP per capita (current US$),327.938218258245,305.089830412222,344.21270746418503,370.048486407699,372.940295461691,362.41502251352097,362.68890960769096,390.91515223324996,371.68012697197196,389.02743720632003,430.243663208488,489.40353989890195,553.119225005188,653.390738563579,745.271352294111,876.923331811454,842.7445983693381,1059.91565183335,1178.38751820841,1243.32499035099,1321.53300821247,1396.6232616643301,1320.94812570881,1263.26204552335,1304.15815895808
103,IDA blend,IDB,GDP per capita (current US$),390.803698026048,380.787344615123,438.02729846908403,476.030345102811,470.131379049562,439.246285424048,447.241399912189,486.800887334479,459.654872230327,488.628152839326,545.163084836866,645.530269932796,744.221104051175,921.019124225335,1029.9375475847,1201.4432135630802,1090.8024204139801,1568.25838536343,1757.3627847323498,1888.93191949317,2002.5076319109803,2120.07736530663,1935.32404517996,1773.0392980018,1717.26462716662
104,Indonesia,IDN,GDP per capita (current US$),827.782350972939,912.072473370247,1026.2704926428999,1137.33272432886,1063.71226560417,463.968575329023,671.107022031128,780.092074398741,747.9817454899741,899.555685728332,1064.50944713681,1148.5690961840899,1260.92883370077,1586.20503959934,1855.09391519178,2160.5276050738503,2254.44559199218,3113.4806345143297,3634.2768045177704,3687.9539964578603,3620.66398109522,3491.5958868506896,3334.5490748484804,3570.2846147653795,3846.8643233099797
105,IDA only,IDX,GDP per capita (current US$),296.25405116828097,266.50769673002003,296.312725310455,315.89671794468603,323.62832319545504,324.026347679159,320.243880799453,342.731045567389,327.613979303611,339.22917004511396,372.911948286791,411.574495884273,457.966351134518,520.150541178498,603.709300423427,716.0600854181,722.8041642062041,801.91444905401,885.141962048411,914.887330481483,974.851288692539,1027.79385928358,1009.2497210507801,1006.7204789117098,1101.3056536798301
106,Isle of Man,IMN,GDP per capita (current US$),,,13054.475248227,14526.0882087104,16663.4172826996,19366.1332088952,21784.8795982113,21551.7793590399,22059.723616217598,25688.4634010225,30366.0397509423,36608.4517732527,39033.7001150202,43482.3594306118,73153.3237531121,74203.131764586,69172.18604337389,73935.6789952084,76055.54209580019,79028.0449845932,82356.82336654,89941.6442851908,81672.0227049126,,
107,India,IND,GDP per capita (current US$),298.21766383250196,342.717518681973,370.10135530585,396.01461228492303,411.387720784423,409.194385865156,437.586117820096,438.864630447894,447.013896578172,466.20080422626296,541.13522787231,621.318376718509,707.008019015027,792.025969759363,1018.16637300127,991.484630405176,1090.3177645434,1345.77015320926,1461.67195733892,1446.98540954319,1452.1953732317802,1576.0040181767301,1606.0382849889002,1717.47387802956,1939.61298448814
108,Not classified,INX,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,
109,Ireland,IRL,GDP per capita (current US$),14674.6149593033,15921.9752702003,19181.4009712886,20860.597650723703,22542.8120062472,24263.2400596424,26284.2807987404,26241.514488701698,28227.277050162298,32539.9552075404,41107.0310569661,47630.9264948001,50878.6395176066,54306.9131006241,61359.6450798172,61257.896890275595,52104.03472311691,48671.8882936068,52186.4962698666,49042.338253546106,51773.1113695891,55412.9285967265,61807.6703737555,64100.4299522762,69330.6901544912
110,"Iran, Islamic Rep.",IRN,GDP per capita (current US$),1080.56123255542,1202.86832673134,1591.7160656787698,1955.1460285704102,1816.5866940254,1725.7562775599,1749.8277827614402,1657.16974761104,1890.99152595478,1892.0361433268602,2231.34279555918,2729.8384156313,3215.6534328767198,3738.6892837627897,4857.3683712515,5574.41043617837,5619.117621121851,6531.927429678671,7729.343352884209,7832.90263547528,6036.19208799038,5540.984135661751,4862.29972856127,5219.10980489885,5415.20963548702
111,Iraq,IRQ,GDP per capita (current US$),,,,,,,,,,,,1391.81692299578,1849.6039107669897,2351.8124285881,3129.22492225095,4521.03247019802,3735.1448360307104,4502.74904825726,5854.61449711212,6651.12241981136,6925.22404568487,6703.07473722928,4974.0269301666995,4609.60069352322,5165.714156588289
112,Iceland,ISL,GDP per capita (current US$),23230.471798849103,23662.8066835981,26239.027298582598,27261.1716636338,27842.6134721303,30847.6436968558,32148.150147276803,31746.0231444433,28551.7852665363,32024.185600073797,39086.773187575,46984.066542384404,56250.68281287269,56121.3224209568,68428.3482136071,55632.10431502519,40640.9901952548,41851.7354772988,46181.9529381049,44562.8180240514,48023.626914597,52855.1404780181,51213.6613332843,60529.926756910994,70056.8733916213
113,Israel,ISR,GDP per capita (current US$),14437.301151003401,15985.7632889075,18096.162219391397,19317.871040071,19658.1326309076,19423.753231714,19133.048197813798,21042.9816003225,20299.137734236203,18427.607024383,18964.223643652098,19892.059509394097,20557.124078202,21827.8231724236,24889.168361545402,29531.5721632187,27709.1175378506,30642.9406174863,33689.8385335933,32525.9565867323,36291.2321104804,37539.9518166878,35690.9630779526,37180.849811536296,40270.2513460448
114,Italy,ITA,GDP per capita (current US$),18676.9525789183,19273.8441700103,20596.3885757596,23020.099939992204,21779.6243667018,22252.358086231,21936.8231293509,20051.2421548342,20400.8111115225,22196.506754722202,27387.2263150177,31174.561087857997,31959.2629518749,33410.7474398337,37698.786648397596,40640.183858169104,36976.8455340664,35849.3731979401,38334.6838499718,34814.1251168487,35370.2752583755,35396.6657242265,30180.3215146877,30668.9814289997,31952.9759206841
115,Jamaica,JAM,GDP per capita (current US$),2171.78425860078,2156.39841297879,2576.94375817015,2875.88607775275,3237.5869909251,3355.7978044806896,3359.3844554151,3381.9393209214195,3428.4567725181396,3596.49933884839,3465.22008912904,3719.9735099454497,4082.2407623786103,4313.1600817629205,4620.51791279229,4902.51203792002,4293.32282231494,4682.52124815387,5103.356097031379,5209.5061889556,5005.59224938734,4855.8004810455495,4939.83728131233,4878.575791372629,5109.5526491955
116,Jordan,JOR,GDP per capita (current US$),1338.09138653319,1418.97320472818,1471.15413584455,1469.0015480887303,1499.54225945263,1605.61458128359,1624.9791002530899,1657.8892563121399,1728.26050900954,1812.2883744492801,1889.21396186775,2061.45688205636,2203.0837873545,2537.30048980654,2762.8063541248102,3385.60966483112,3492.13090643818,3679.1902746327796,3807.3241449185402,3870.75321121669,3992.8671070526793,4066.9407754308795,4096.09927499826,4087.9375167203,4129.75167119517
117,Japan,JPN,GDP per capita (current US$),35765.9140886748,39268.5668686204,43440.3678678967,38436.926311911804,35021.719091715895,31902.7670955137,36026.5560750168,38532.0408752935,33846.4656414342,32289.350536072598,34808.3909176613,37688.7223359406,37217.648727917,35433.988963742995,35275.228431266696,39339.2975731826,40855.1756354596,44507.6763859172,48167.9972684965,48603.4766497749,40454.447457890295,38109.4121125573,34567.745675099504,38972.3406391468,38428.0973168279
118,Kazakhstan,KAZ,GDP per capita (current US$),1433.46153431139,1320.32162249687,1288.2390521320501,1350.3338662339,1445.5694141829902,1468.701798334,1130.11359233563,1229.00095844501,1490.9270898716597,1658.03078544636,2068.12411808473,2874.28829127649,3771.27895733845,5291.575650186521,6771.41479681885,8513.564645068142,7165.2231748370305,9070.48825285747,11634.0019047654,12386.7000029472,13890.6317716835,12807.2606866152,10510.7718884148,7714.84184376024,8837.45730230661
119,Kenya,KEN,GDP per capita (current US$),223.33480060908403,269.248701254959,330.804330184085,427.951267275722,452.98480684183096,473.432721195145,421.432884571152,403.97971322111505,401.77636117917,395.849351119404,436.687535659748,458.884355149169,519.799934598691,697.006638520849,839.108111670398,916.8992515009979,920.0816251749451,967.350454885973,987.480909486188,1153.2322307012598,1229.1011148993,1335.12326223069,1355.04578833975,1462.50511473103,1507.81486384924
120,Kyrgyz Republic,KGZ,GDP per capita (current US$),449.06579018873396,372.30781001683096,364.226497350785,394.860121460514,376.42961326110003,345.138131648451,258.049339959105,279.62052332088797,308.40877673732797,321.726538045142,380.507362435481,433.23511893516604,476.552129968975,543.110702403072,721.768690838857,966.393627185372,871.224389337854,880.037775119109,1123.8831680627,1177.9747348784801,1282.43716202467,1279.7697826598599,1121.0828351073899,1120.66651300848,1219.82404838204
121,Cambodia,KHM,GDP per capita (current US$),254.179142533854,270.609163666601,323.00999280396303,319.363254408391,304.837993028511,269.054640959116,295.973595726805,302.64899615961497,321.226300353441,339.067698447482,362.421378512408,408.610518401118,474.223876626482,539.8791528696589,631.6757890361911,745.7877872614281,738.232668432632,785.6928841378259,882.49014616105,951.1112311273531,1013.6659524950699,1093.7620674767,1163.18977018231,1269.90723818939,1384.42318730336
122,Kiribati,KIR,GDP per capita (current US$),619.654573396411,715.167114844734,724.7913054035,842.9591391137179,842.281248008607,801.1629805080901,832.0547943075011,796.793763441361,734.9492460797861,826.585504011134,1015.0386050964801,1130.60280610635,1214.55666670492,1151.5556177606697,1357.63221134262,1413.30233951267,1297.28514057002,1493.16051003948,1692.6132770332902,1763.8154974315198,1724.36173659455,1619.3421818250301,1504.71554652944,1587.05814505111,1685.1669385391401
123,St. Kitts and Nevis,KNA,GDP per capita (current US$),5966.54399464704,6550.5689769253795,6987.47211924802,7348.879786110319,8147.554671499591,8235.56325875894,8700.348671990849,9267.75483096692,10025.615961689,10358.2726414173,9847.60367878319,10476.3634201836,11173.7603971666,12928.6331444226,13538.9285796654,14681.3668353246,14212.3395651282,13704.254453695601,14483.443505806299,13965.558111971,14823.748592015801,15775.8459440106,16178.188891071999,16596.826574298702,17090.1523440506
124,"Korea, Rep.",KOR,GDP per capita (current US$),8740.9456025724,10205.8074659925,12332.9793517745,13137.908070161398,12131.874704259199,8085.32352838328,10409.3268882433,11947.579128206102,11252.907554078301,12782.5255346669,14209.3885192557,15907.6658340352,18639.5222053842,20888.3801505326,23060.707883671603,20430.6394600807,18291.9195978633,22086.952919320098,24079.788523886,24358.7821758226,25890.0186698906,27811.36638377,27105.076226264,27608.247428711602,29742.8388613471
125,Kuwait,KWT,GDP per capita (current US$),,,16882.421460665802,19300.8614374536,17696.1387554976,14126.875095334199,15391.3457364003,18389.384328288997,16540.9676143149,17789.419812619,22071.5696085573,26921.0827767441,35490.2613236708,42717.557253307,45793.976143914806,55571.9980595751,37567.301210596204,38497.6169579293,48268.591204554294,51264.0713358672,48399.8078177184,42996.3152212942,29109.068743354703,27368.2866787596,29040.363709111698
126,Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),2922.14698443973,3349.59468034002,3516.7359125760604,3767.46575139409,4079.37129426524,4032.14442069081,3513.78280384003,3908.46758901896,3780.14392833125,3615.26697522685,3571.8839323471702,4017.81377433661,4824.64906683464,5590.3514951896705,6521.577319718161,7487.204640742841,6935.910498864991,8525.513760331422,9499.65713635035,9422.75932195738,9532.871586866078,9714.2081879321,7866.219304020759,7583.3794310616,8313.2268924449
127,Lao PDR,LAO,GDP per capita (current US$),287.187592933953,325.629241773199,363.471618271691,377.97125590484,345.49694312056704,248.541398375164,277.49510282057497,324.845049645308,326.640843433211,319.827058448336,362.625295771488,417.751656096427,475.416469486973,590.3013107770599,709.767087046745,899.495078724883,948.127642147914,1141.12711507419,1381.42560554543,1588.63314741682,1838.80601992314,2017.58778126205,2159.43315209405,2338.69215683656,2457.37626642597
128,Lebanon,LBN,GDP per capita (current US$),2597.60051730834,3226.9878203538897,3863.2619199793703,4457.96016010293,5093.29074535745,5538.680282869561,5509.346429478161,5334.90332854286,5253.12259942488,5436.5952231029,5425.669070301679,5424.2235601621705,5339.4412907865,5372.065899036579,6014.27111539915,7109.466413304591,8480.94550388481,8858.28397743868,8734.18918518532,8922.89675171623,8721.25421524493,8536.68249414692,8452.44364087841,8257.29439052664,8523.74955005489
129,Liberia,LBR,GDP per capita (current US$),80.1900564330023,65.67687672172029,65.011415580169,72.7462247493245,125.462747231361,140.96090177345698,161.564122086598,183.414999088237,174.181547320546,177.28510873649898,133.494510840492,149.445254932134,168.64802543825502,178.92709898994,210.373329173465,232.061732031702,303.066749083307,327.420509735634,379.68958030469,415.03619579568704,454.12222361944197,458.46517338660897,452.03807165092303,455.370741357005,456.05301542338304
