,Country,Year,Num of Systems,RMax,RPeak,Total Cores,GDPpC,HDI,Q1,Q2,Q3,Q4,Top10,Cluster
258,Country: Luxembourg,Year: 2003,Num of Systems: 10,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 1,HDI: 4,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
259,Country: Czech Republic,Year: 2003,Num of Systems: 9,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 7,HDI: 7,Q1: 8,Q2: 7,Q3: 6,Q4: 5,Top10: 9,cluster_2
260,Country: Austria,Year: 2003,Num of Systems: 9,RMax: 9,RPeak: 9,Total Cores: 9,GDPpC: 3,HDI: 5,Q1: 6,Q2: 6,Q3: 6,Q4: 6,Top10: 6,cluster_2
261,Country: Israel,Year: 2003,Num of Systems: 9,RMax: 7,RPeak: 6,Total Cores: 7,GDPpC: 6,HDI: 4,Q1: 5,Q2: 5,Q3: 5,Q4: 6,Top10: 4,cluster_2
262,Country: Indonesia,Year: 2003,Num of Systems: 8,RMax: 9,RPeak: 8,Total Cores: 8,GDPpC: 10,HDI: 10,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
263,Country: Poland,Year: 2003,Num of Systems: 8,RMax: 8,RPeak: 8,Total Cores: 8,GDPpC: 8,HDI: 7,Q1: 6,Q2: 4,Q3: 3,Q4: 3,Top10: 6,cluster_2
264,Country: Ireland,Year: 2003,Num of Systems: 8,RMax: 10,RPeak: 10,Total Cores: 9,GDPpC: 1,HDI: 3,Q1: 8,Q2: 9,Q3: 9,Q4: 9,Top10: 8,cluster_2
265,Country: China,Year: 2004,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 10,HDI: 9,Q1: 2,Q2: 1,Q3: 1,Q4: 1,Top10: 2,cluster_2
266,Country: Italy,Year: 2004,Num of Systems: 1,RMax: 2,RPeak: 2,Total Cores: 1,GDPpC: 3,HDI: 5,Q1: 1,Q2: 1,Q3: 1,Q4: 2,Top10: 1,cluster_2
267,Country: France,Year: 2004,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 2,HDI: 4,Q1: 1,Q2: 1,Q3: 1,Q4: 1,Top10: 1,cluster_2
268,Country: South Korea,Year: 2004,Num of Systems: 2,RMax: 2,RPeak: 2,Total Cores: 2,GDPpC: 6,HDI: 5,Q1: 3,Q2: 3,Q3: 3,Q4: 3,Top10: 4,cluster_2
269,Country: India,Year: 2004,Num of Systems: 2,RMax: 4,RPeak: 4,Total Cores: 4,GDPpC: 10,HDI: 10,Q1: 4,Q2: 3,Q3: 3,Q4: 2,Top10: 4,cluster_2
270,Country: Canada,Year: 2004,Num of Systems: 2,RMax: 2,RPeak: 2,Total Cores: 2,GDPpC: 3,HDI: 2,Q1: 1,Q2: 2,Q3: 2,Q4: 2,Top10: 1,cluster_2
271,Country: Brazil,Year: 2004,Num of Systems: 3,RMax: 3,RPeak: 3,Total Cores: 2,GDPpC: 9,HDI: 9,Q1: 5,Q2: 4,Q3: 4,Q4: 4,Top10: 6,cluster_2
272,Country: Mexico,Year: 2004,Num of Systems: 4,RMax: 3,RPeak: 3,Total Cores: 3,GDPpC: 7,HDI: 8,Q1: 7,Q2: 7,Q3: 6,Q4: 6,Top10: 8,cluster_2
273,Country: Australia,Year: 2004,Num of Systems: 4,RMax: 5,RPeak: 6,Total Cores: 6,GDPpC: 3,HDI: 1,Q1: 2,Q2: 2,Q3: 4,Q4: 4,Top10: 3,cluster_2
274,Country: Netherlands,Year: 2004,Num of Systems: 3,RMax: 5,RPeak: 6,Total Cores: 6,GDPpC: 1,HDI: 3,Q1: 3,Q2: 4,Q3: 4,Q4: 4,Top10: 2,cluster_2
275,Country: Sweden,Year: 2004,Num of Systems: 4,RMax: 6,RPeak: 6,Total Cores: 6,GDPpC: 1,HDI: 1,Q1: 4,Q2: 4,Q3: 6,Q4: 6,Top10: 4,cluster_2
276,Country: Israel,Year: 2004,Num of Systems: 7,RMax: 4,RPeak: 4,Total Cores: 5,GDPpC: 5,HDI: 3,Q1: 6,Q2: 6,Q3: 6,Q4: 7,Top10: 5,cluster_2
277,Country: Portugal,Year: 2004,Num of Systems: 6,RMax: 7,RPeak: 7,Total Cores: 8,GDPpC: 6,HDI: 6,Q1: 8,Q2: 9,Q3: 7,Q4: 8,Top10: 8,cluster_2
278,Country: Switzerland,Year: 2004,Num of Systems: 6,RMax: 6,RPeak: 5,Total Cores: 5,GDPpC: 1,HDI: 1,Q1: 4,Q2: 6,Q3: 5,Q4: 5,Top10: 3,cluster_2
279,Country: Saudi Arabia,Year: 2004,Num of Systems: 6,RMax: 4,RPeak: 4,Total Cores: 4,GDPpC: 7,HDI: 7,Q1: 9,Q2: 9,Q3: 9,Q4: 10,Top10: 10,cluster_2
280,Country: Spain,Year: 2004,Num of Systems: 5,RMax: 1,RPeak: 1,Total Cores: 3,GDPpC: 5,HDI: 6,Q1: 2,Q2: 2,Q3: 2,Q4: 3,Top10: 2,cluster_2
281,Country: South Africa,Year: 2004,Num of Systems: 5,RMax: 7,RPeak: 7,Total Cores: 7,GDPpC: 8,HDI: 10,Q1: 9,Q2: 8,Q3: 8,Q4: 8,Top10: 9,cluster_2
282,Country: New Zealand,Year: 2004,Num of Systems: 8,RMax: 6,RPeak: 5,Total Cores: 4,GDPpC: 4,HDI: 3,Q1: 8,Q2: 7,Q3: 9,Q4: 9,Top10: 7,cluster_2
283,Country: Russian Federation,Year: 2004,Num of Systems: 7,RMax: 8,RPeak: 8,Total Cores: 7,GDPpC: 9,HDI: 7,Q1: 6,Q2: 5,Q3: 2,Q4: 1,Top10: 6,cluster_2
284,Country: Taiwan,Year: 2004,Num of Systems: 7,RMax: 7,RPeak: 7,Total Cores: 7,,,Q1: 5,Q2: 5,Q3: 5,Q4: 5,Top10: 5,cluster_2
285,Country: Belarus,Year: 2004,Num of Systems: 10,RMax: 8,RPeak: 8,Total Cores: 8,GDPpC: 9,HDI: 8,Q1: 10,Q2: 10,Q3: 10,Q4: 9,Top10: 10,cluster_2
286,Country: Venezuela,Year: 2004,Num of Systems: 10,RMax: 9,RPeak: 10,Total Cores: 10,GDPpC: 8,HDI: 9,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 9,cluster_2
287,Country: Finland,Year: 2004,Num of Systems: 10,RMax: 9,RPeak: 9,Total Cores: 9,GDPpC: 2,HDI: 2,Q1: 6,Q2: 6,Q3: 7,Q4: 7,Top10: 6,cluster_2
288,Country: Malaysia,Year: 2004,Num of Systems: 9,RMax: 9,RPeak: 9,Total Cores: 9,GDPpC: 7,HDI: 7,Q1: 9,Q2: 9,Q3: 9,Q4: 9,Top10: 9,cluster_2
289,Country: Singapore,Year: 2004,Num of Systems: 9,RMax: 10,RPeak: 9,Total Cores: 10,GDPpC: 4,HDI: 5,Q1: 7,Q2: 8,Q3: 8,Q4: 7,Top10: 7,cluster_2
290,Country: Indonesia,Year: 2004,Num of Systems: 9,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 10,HDI: 10,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
291,Country: Hong Kong,Year: 2004,Num of Systems: 8,RMax: 10,RPeak: 10,Total Cores: 9,GDPpC: 5,HDI: 4,Q1: 7,Q2: 7,Q3: 7,Q4: 6,Top10: 7,cluster_2
292,Country: Australia,Year: 2005,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 5,HDI: 1,Q1: 2,Q2: 2,Q3: 3,Q4: 3,Top10: 3,cluster_2
293,Country: Israel,Year: 2005,Num of Systems: 1,RMax: 3,RPeak: 2,Total Cores: 3,GDPpC: 6,HDI: 5,Q1: 6,Q2: 6,Q3: 6,Q4: 7,Top10: 5,cluster_2
294,Country: France,Year: 2005,Num of Systems: 1,RMax: 3,RPeak: 3,Total Cores: 2,GDPpC: 4,HDI: 6,Q1: 1,Q2: 1,Q3: 1,Q4: 1,Top10: 1,cluster_2
295,Country: South Korea,Year: 2005,Num of Systems: 2,RMax: 2,RPeak: 2,Total Cores: 3,GDPpC: 7,HDI: 6,Q1: 3,Q2: 3,Q3: 3,Q4: 2,Top10: 4,cluster_2
296,Country: Italy,Year: 2005,Num of Systems: 3,RMax: 4,RPeak: 5,Total Cores: 4,GDPpC: 5,HDI: 6,Q1: 1,Q2: 1,Q3: 2,Q4: 2,Top10: 1,cluster_2
297,Country: Canada,Year: 2005,Num of Systems: 2,RMax: 3,RPeak: 3,Total Cores: 2,GDPpC: 4,HDI: 3,Q1: 1,Q2: 1,Q3: 1,Q4: 3,Top10: 1,cluster_2
298,Country: Saudi Arabia,Year: 2005,Num of Systems: 5,RMax: 5,RPeak: 4,Total Cores: 4,GDPpC: 7,HDI: 7,Q1: 10,Q2: 9,Q3: 10,Q4: 10,Top10: 10,cluster_2
299,Country: Brazil,Year: 2005,Num of Systems: 5,RMax: 4,RPeak: 4,Total Cores: 5,GDPpC: 9,HDI: 9,Q1: 5,Q2: 4,Q3: 4,Q4: 4,Top10: 6,cluster_2
300,Country: India,Year: 2005,Num of Systems: 4,RMax: 5,RPeak: 5,Total Cores: 5,GDPpC: 10,HDI: 10,Q1: 4,Q2: 2,Q3: 1,Q4: 1,Top10: 5,cluster_2
301,Country: New Zealand,Year: 2005,Num of Systems: 4,RMax: 5,RPeak: 5,Total Cores: 5,GDPpC: 6,HDI: 5,Q1: 8,Q2: 8,Q3: 9,Q4: 9,Top10: 8,cluster_2
302,Country: Switzerland,Year: 2005,Num of Systems: 3,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 1,HDI: 1,Q1: 3,Q2: 5,Q3: 5,Q4: 5,Top10: 3,cluster_2
303,Country: Netherlands,Year: 2005,Num of Systems: 3,RMax: 1,RPeak: 3,Total Cores: 1,GDPpC: 3,HDI: 4,Q1: 3,Q2: 3,Q3: 4,Q4: 4,Top10: 2,cluster_2
304,Country: Taiwan,Year: 2005,Num of Systems: 6,RMax: 6,RPeak: 6,Total Cores: 6,,,Q1: 5,Q2: 5,Q3: 5,Q4: 5,Top10: 4,cluster_2
305,Country: Mexico,Year: 2005,Num of Systems: 5,RMax: 6,RPeak: 6,Total Cores: 6,GDPpC: 8,HDI: 8,Q1: 8,Q2: 7,Q3: 7,Q4: 6,Top10: 8,cluster_2
306,Country: Spain,Year: 2005,Num of Systems: 7,RMax: 2,RPeak: 1,Total Cores: 3,GDPpC: 6,HDI: 7,Q1: 2,Q2: 3,Q3: 2,Q4: 3,Top10: 2,cluster_2
307,Country: Ireland,Year: 2005,Num of Systems: 7,RMax: 7,RPeak: 7,Total Cores: 7,GDPpC: 1,HDI: 3,Q1: 9,Q2: 9,Q3: 9,Q4: 7,Top10: 9,cluster_2
308,Country: Belgium,Year: 2005,Num of Systems: 7,RMax: 8,RPeak: 7,Total Cores: 7,GDPpC: 3,HDI: 4,Q1: 5,Q2: 6,Q3: 6,Q4: 5,Top10: 5,cluster_2
309,Country: Norway,Year: 2005,Num of Systems: 6,RMax: 8,RPeak: 8,Total Cores: 8,GDPpC: 1,HDI: 1,Q1: 7,Q2: 8,Q3: 8,Q4: 8,Top10: 7,cluster_2
310,Country: Sweden,Year: 2005,Num of Systems: 10,RMax: 7,RPeak: 8,Total Cores: 9,GDPpC: 2,HDI: 2,Q1: 4,Q2: 4,Q3: 5,Q4: 6,Top10: 3,cluster_2
311,Country: Russian Federation,Year: 2005,Num of Systems: 10,RMax: 7,RPeak: 7,Total Cores: 8,GDPpC: 8,HDI: 8,Q1: 6,Q2: 5,Q3: 3,Q4: 1,Top10: 7,cluster_2
312,Country: Denmark,Year: 2005,Num of Systems: 10,RMax: 9,RPeak: 9,Total Cores: 7,GDPpC: 2,HDI: 2,Q1: 7,Q2: 7,Q3: 7,Q4: 8,Top10: 6,cluster_2
313,Country: Belarus,Year: 2005,Num of Systems: 9,RMax: 9,RPeak: 10,Total Cores: 9,GDPpC: 10,HDI: 9,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
314,Country: Bulgaria,Year: 2005,Num of Systems: 9,RMax: 9,RPeak: 9,Total Cores: 9,GDPpC: 9,HDI: 8,Q1: 9,Q2: 10,Q3: 9,Q4: 9,Top10: 9,cluster_2
315,Country: Indonesia,Year: 2005,Num of Systems: 9,RMax: 10,RPeak: 9,Total Cores: 10,GDPpC: 10,HDI: 10,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
316,Country: South Africa,Year: 2005,Num of Systems: 8,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 8,HDI: 10,Q1: 9,Q2: 9,Q3: 8,Q4: 9,Top10: 9,cluster_2
317,Country: Finland,Year: 2005,Num of Systems: 8,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 3,HDI: 3,Q1: 7,Q2: 7,Q3: 7,Q4: 7,Top10: 7,cluster_2
318,Country: France,Year: 2006,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 5,HDI: 5,Q1: 1,Q2: 1,Q3: 1,Q4: 1,Top10: 1,cluster_1
319,Country: India,Year: 2006,Num of Systems: 1,RMax: 2,RPeak: 2,Total Cores: 3,GDPpC: 10,HDI: 10,Q1: 3,Q2: 2,Q3: 1,Q4: 1,Top10: 4,cluster_1
320,Country: Italy,Year: 2006,Num of Systems: 2,RMax: 2,RPeak: 1,Total Cores: 2,GDPpC: 6,HDI: 7,Q1: 1,Q2: 1,Q3: 2,Q4: 2,Top10: 1,cluster_1
321,Country: Canada,Year: 2006,Num of Systems: 1,RMax: 2,RPeak: 2,Total Cores: 2,GDPpC: 4,HDI: 4,Q1: 1,Q2: 1,Q3: 2,Q4: 3,Top10: 1,cluster_1
322,Country: Spain,Year: 2006,Num of Systems: 2,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 6,HDI: 7,Q1: 2,Q2: 2,Q3: 2,Q4: 2,Top10: 2,cluster_1
323,Country: South Korea,Year: 2006,Num of Systems: 2,RMax: 3,RPeak: 3,Total Cores: 3,GDPpC: 7,HDI: 6,Q1: 3,Q2: 3,Q3: 1,Q4: 2,Top10: 3,cluster_1
324,Country: Switzerland,Year: 2006,Num of Systems: 3,RMax: 1,RPeak: 2,Total Cores: 1,GDPpC: 1,HDI: 1,Q1: 4,Q2: 5,Q3: 5,Q4: 5,Top10: 3,cluster_1
325,Country: Brazil,Year: 2006,Num of Systems: 4,RMax: 4,RPeak: 4,Total Cores: 4,GDPpC: 10,HDI: 9,Q1: 5,Q2: 3,Q3: 3,Q4: 3,Top10: 5,cluster_1
326,Country: Australia,Year: 2006,Num of Systems: 4,RMax: 4,RPeak: 4,Total Cores: 4,GDPpC: 5,HDI: 1,Q1: 2,Q2: 2,Q3: 4,Q4: 4,Top10: 2,cluster_1
327,Country: Saudi Arabia,Year: 2006,Num of Systems: 3,RMax: 5,RPeak: 5,Total Cores: 4,GDPpC: 8,HDI: 8,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_1
328,Country: Malaysia,Year: 2006,Num of Systems: 5,RMax: 5,RPeak: 5,Total Cores: 5,GDPpC: 9,HDI: 9,Q1: 10,Q2: 10,Q3: 10,Q4: 9,Top10: 10,cluster_1
329,Country: Norway,Year: 2006,Num of Systems: 4,RMax: 4,RPeak: 4,Total Cores: 6,GDPpC: 1,HDI: 1,Q1: 7,Q2: 9,Q3: 7,Q4: 8,Top10: 7,cluster_1
330,Country: Russian Federation,Year: 2006,Num of Systems: 7,RMax: 6,RPeak: 6,Total Cores: 6,GDPpC: 9,HDI: 8,Q1: 7,Q2: 6,Q3: 3,Q4: 1,Top10: 7,cluster_1
331,Country: Israel,Year: 2006,Num of Systems: 7,RMax: 6,RPeak: 6,Total Cores: 6,GDPpC: 7,HDI: 5,Q1: 6,Q2: 6,Q3: 7,Q4: 7,Top10: 6,cluster_1
332,Country: Netherlands,Year: 2006,Num of Systems: 6,RMax: 3,RPeak: 3,Total Cores: 2,GDPpC: 3,HDI: 3,Q1: 2,Q2: 4,Q3: 5,Q4: 4,Top10: 2,cluster_1
333,Country: Singapore,Year: 2006,Num of Systems: 6,RMax: 7,RPeak: 8,Total Cores: 9,GDPpC: 5,HDI: 6,Q1: 8,Q2: 8,Q3: 9,Q4: 7,Top10: 7,cluster_1
334,Country: South Africa,Year: 2006,Num of Systems: 6,RMax: 7,RPeak: 6,Total Cores: 5,GDPpC: 10,HDI: 10,Q1: 9,Q2: 9,Q3: 8,Q4: 8,Top10: 9,cluster_1
335,Country: Taiwan,Year: 2006,Num of Systems: 5,RMax: 7,RPeak: 7,Total Cores: 7,,,Q1: 4,Q2: 4,Q3: 4,Q4: 4,Top10: 4,cluster_1
336,Country: Mexico,Year: 2006,Num of Systems: 10,RMax: 8,RPeak: 9,Total Cores: 8,GDPpC: 8,HDI: 9,Q1: 8,Q2: 8,Q3: 6,Q4: 6,Top10: 9,cluster_1
337,Country: Sweden,Year: 2006,Num of Systems: 10,RMax: 8,RPeak: 9,Total Cores: 10,GDPpC: 2,HDI: 3,Q1: 4,Q2: 5,Q3: 6,Q4: 6,Top10: 4,cluster_1
338,Country: United Arab Emirates,Year: 2006,Num of Systems: 10,RMax: 9,RPeak: 9,Total Cores: 7,GDPpC: 3,HDI: 7,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_1
339,Country: Belgium,Year: 2006,Num of Systems: 9,RMax: 9,RPeak: 7,Total Cores: 8,GDPpC: 4,HDI: 4,Q1: 5,Q2: 6,Q3: 6,Q4: 6,Top10: 5,cluster_1
340,Country: Finland,Year: 2006,Num of Systems: 9,RMax: 6,RPeak: 7,Total Cores: 7,GDPpC: 3,HDI: 3,Q1: 7,Q2: 7,Q3: 8,Q4: 7,Top10: 6,cluster_1
341,Country: New Zealand,Year: 2006,Num of Systems: 9,RMax: 9,RPeak: 8,Total Cores: 9,GDPpC: 7,HDI: 5,Q1: 9,Q2: 7,Q3: 9,Q4: 10,Top10: 8,cluster_1
342,Country: Turkey,Year: 2006,Num of Systems: 8,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 9,HDI: 10,Q1: 6,Q2: 4,Q3: 4,Q4: 5,Top10: 8,cluster_1
343,Country: Ireland,Year: 2006,Num of Systems: 8,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 1,HDI: 2,Q1: 9,Q2: 9,Q3: 9,Q4: 9,Top10: 9,cluster_1
344,Country: Denmark,Year: 2006,Num of Systems: 7,RMax: 10,RPeak: 10,Total Cores: 9,GDPpC: 2,HDI: 2,Q1: 6,Q2: 7,Q3: 7,Q4: 9,Top10: 6,cluster_1
345,Country: Japan,Year: 2007,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 6,HDI: 5,Q1: 1,Q2: 1,Q3: 1,Q4: 1,Top10: 1,cluster_2
346,Country: France,Year: 2007,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 4,HDI: 6,Q1: 1,Q2: 2,Q3: 1,Q4: 2,Top10: 1,cluster_2
347,Country: Taiwan,Year: 2007,Num of Systems: 1,RMax: 2,RPeak: 3,Total Cores: 4,,,Q1: 5,Q2: 5,Q3: 6,Q4: 5,Top10: 5,cluster_2
348,Country: China,Year: 2007,Num of Systems: 2,RMax: 3,RPeak: 3,Total Cores: 3,GDPpC: 9,HDI: 9,Q1: 1,Q2: 1,Q3: 1,Q4: 1,Top10: 1,cluster_2
349,Country: India,Year: 2007,Num of Systems: 2,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 10,HDI: 10,Q1: 4,Q2: 2,Q3: 2,Q4: 2,Top10: 5,cluster_2
350,Country: Spain,Year: 2007,Num of Systems: 2,RMax: 2,RPeak: 2,Total Cores: 2,GDPpC: 6,HDI: 7,Q1: 2,Q2: 3,Q3: 3,Q4: 3,Top10: 2,cluster_2
351,Country: Sweden,Year: 2007,Num of Systems: 4,RMax: 2,RPeak: 2,Total Cores: 2,GDPpC: 2,HDI: 2,Q1: 5,Q2: 6,Q3: 7,Q4: 7,Top10: 4,cluster_2
352,Country: Russian Federation,Year: 2007,Num of Systems: 3,RMax: 3,RPeak: 4,Total Cores: 4,GDPpC: 8,HDI: 8,Q1: 7,Q2: 7,Q3: 4,Q4: 1,Top10: 7,cluster_2
353,Country: Switzerland,Year: 2007,Num of Systems: 3,RMax: 4,RPeak: 4,Total Cores: 3,GDPpC: 1,HDI: 1,Q1: 4,Q2: 6,Q3: 6,Q4: 6,Top10: 4,cluster_2
354,Country: Netherlands,Year: 2007,Num of Systems: 4,RMax: 4,RPeak: 4,Total Cores: 4,GDPpC: 3,HDI: 3,Q1: 3,Q2: 4,Q3: 6,Q4: 6,Top10: 3,cluster_2
355,Country: Italy,Year: 2007,Num of Systems: 4,RMax: 4,RPeak: 2,Total Cores: 2,GDPpC: 5,HDI: 7,Q1: 2,Q2: 2,Q3: 2,Q4: 2,Top10: 2,cluster_2
356,Country: Finland,Year: 2007,Num of Systems: 5,RMax: 5,RPeak: 5,Total Cores: 5,GDPpC: 3,HDI: 3,Q1: 8,Q2: 8,Q3: 8,Q4: 7,Top10: 7,cluster_2
357,Country: Canada,Year: 2007,Num of Systems: 5,RMax: 5,RPeak: 6,Total Cores: 6,GDPpC: 3,HDI: 4,Q1: 2,Q2: 1,Q3: 3,Q4: 4,Top10: 2,cluster_2
358,Country: Norway,Year: 2007,Num of Systems: 6,RMax: 6,RPeak: 5,Total Cores: 5,GDPpC: 1,HDI: 1,Q1: 8,Q2: 9,Q3: 8,Q4: 8,Top10: 9,cluster_2
359,Country: Malaysia,Year: 2007,Num of Systems: 6,RMax: 6,RPeak: 6,Total Cores: 6,GDPpC: 9,HDI: 8,Q1: 10,Q2: 10,Q3: 10,Q4: 9,Top10: 10,cluster_2
360,Country: Turkey,Year: 2007,Num of Systems: 6,RMax: 7,RPeak: 7,Total Cores: 7,GDPpC: 8,HDI: 9,Q1: 6,Q2: 5,Q3: 5,Q4: 6,Top10: 7,cluster_2
361,Country: Egypt,Year: 2007,Num of Systems: 10,RMax: 7,RPeak: 6,Total Cores: 7,GDPpC: 10,HDI: 10,Q1: 9,Q2: 9,Q3: 9,Q4: 9,Top10: 9,cluster_2
362,Country: New Zealand,Year: 2007,Num of Systems: 10,RMax: 7,RPeak: 10,Total Cores: 6,GDPpC: 7,HDI: 4,Q1: 9,Q2: 8,Q3: 9,Q4: 10,Top10: 9,cluster_2
363,Country: Australia,Year: 2007,Num of Systems: 10,RMax: 8,RPeak: 10,Total Cores: 8,GDPpC: 5,HDI: 1,Q1: 3,Q2: 3,Q3: 4,Q4: 5,Top10: 3,cluster_2
364,Country: Indonesia,Year: 2007,Num of Systems: 9,RMax: 8,RPeak: 9,Total Cores: 8,GDPpC: 10,HDI: 10,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
365,Country: Luxembourg,Year: 2007,Num of Systems: 9,RMax: 9,RPeak: 8,Total Cores: 9,GDPpC: 1,HDI: 5,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
366,Country: Singapore,Year: 2007,Num of Systems: 9,RMax: 9,RPeak: 9,Total Cores: 9,GDPpC: 5,HDI: 5,Q1: 9,Q2: 9,Q3: 9,Q4: 8,Top10: 8,cluster_2
367,Country: Belgium,Year: 2007,Num of Systems: 8,RMax: 9,RPeak: 9,Total Cores: 10,GDPpC: 4,HDI: 3,Q1: 6,Q2: 7,Q3: 7,Q4: 7,Top10: 6,cluster_2
368,Country: South Korea,Year: 2007,Num of Systems: 8,RMax: 6,RPeak: 7,Total Cores: 10,GDPpC: 7,HDI: 6,Q1: 4,Q2: 4,Q3: 2,Q4: 3,Top10: 4,cluster_2
369,Country: Poland,Year: 2007,Num of Systems: 7,RMax: 10,RPeak: 7,Total Cores: 9,GDPpC: 7,HDI: 7,Q1: 7,Q2: 6,Q3: 5,Q4: 4,Top10: 8,cluster_2
370,Country: Brazil,Year: 2007,Num of Systems: 7,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 9,HDI: 9,Q1: 6,Q2: 4,Q3: 4,Q4: 4,Top10: 6,cluster_2
371,Country: Denmark,Year: 2007,Num of Systems: 7,RMax: 10,RPeak: 8,Total Cores: 7,GDPpC: 2,HDI: 2,Q1: 7,Q2: 7,Q3: 7,Q4: 9,Top10: 6,cluster_2
372,Country: Japan,Year: 2008,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 5,HDI: 5,Q1: 1,Q2: 1,Q3: 1,Q4: 1,Top10: 1,cluster_2
373,Country: China,Year: 2008,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 10,HDI: 10,Q1: 1,Q2: 1,Q3: 1,Q4: 1,Top10: 1,cluster_2
374,Country: Italy,Year: 2008,Num of Systems: 1,RMax: 2,RPeak: 2,Total Cores: 2,GDPpC: 5,HDI: 7,Q1: 2,Q2: 2,Q3: 2,Q4: 2,Top10: 2,cluster_2
375,Country: India,Year: 2008,Num of Systems: 2,RMax: 2,RPeak: 2,Total Cores: 2,GDPpC: 10,HDI: 10,Q1: 4,Q2: 2,Q3: 1,Q4: 2,Top10: 4,cluster_2
376,Country: Sweden,Year: 2008,Num of Systems: 2,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 3,HDI: 3,Q1: 5,Q2: 5,Q3: 6,Q4: 7,Top10: 5,cluster_2
377,Country: Russian Federation,Year: 2008,Num of Systems: 2,RMax: 2,RPeak: 2,Total Cores: 2,GDPpC: 8,HDI: 8,Q1: 7,Q2: 6,Q3: 4,Q4: 1,Top10: 7,cluster_2
378,Country: Poland,Year: 2008,Num of Systems: 3,RMax: 3,RPeak: 4,Total Cores: 4,GDPpC: 7,HDI: 7,Q1: 7,Q2: 5,Q3: 4,Q4: 3,Top10: 7,cluster_2
379,Country: Spain,Year: 2008,Num of Systems: 3,RMax: 3,RPeak: 3,Total Cores: 3,GDPpC: 5,HDI: 7,Q1: 2,Q2: 3,Q3: 2,Q4: 2,Top10: 2,cluster_2
380,Country: New Zealand,Year: 2008,Num of Systems: 4,RMax: 4,RPeak: 3,Total Cores: 4,GDPpC: 6,HDI: 5,Q1: 9,Q2: 9,Q3: 9,Q4: 9,Top10: 8,cluster_2
381,Country: Switzerland,Year: 2008,Num of Systems: 4,RMax: 4,RPeak: 5,Total Cores: 4,GDPpC: 1,HDI: 1,Q1: 4,Q2: 6,Q3: 6,Q4: 6,Top10: 3,cluster_2
382,Country: Denmark,Year: 2008,Num of Systems: 5,RMax: 6,RPeak: 7,Total Cores: 7,GDPpC: 1,HDI: 2,Q1: 6,Q2: 7,Q3: 7,Q4: 9,Top10: 6,cluster_2
383,Country: Netherlands,Year: 2008,Num of Systems: 4,RMax: 4,RPeak: 4,Total Cores: 3,GDPpC: 2,HDI: 3,Q1: 3,Q2: 4,Q3: 5,Q4: 5,Top10: 3,cluster_2
384,Country: Norway,Year: 2008,Num of Systems: 7,RMax: 5,RPeak: 4,Total Cores: 5,GDPpC: 1,HDI: 1,Q1: 8,Q2: 8,Q3: 9,Q4: 9,Top10: 8,cluster_2
385,Country: Canada,Year: 2008,Num of Systems: 6,RMax: 6,RPeak: 6,Total Cores: 6,GDPpC: 4,HDI: 4,Q1: 1,Q2: 1,Q3: 2,Q4: 3,Top10: 1,cluster_2
386,Country: Belgium,Year: 2008,Num of Systems: 6,RMax: 7,RPeak: 6,Total Cores: 7,GDPpC: 4,HDI: 4,Q1: 6,Q2: 6,Q3: 6,Q4: 6,Top10: 5,cluster_2
